u_bed_elmer,u_surf_elmer,tau_d_elmer,tau_b_elmer,sigma_elmer,u_def_elmer,slope,averaged_slope,gradxmean,gradymean,gradzmean,normalstress,projvector,date,sigma_plus_tau_b,velocity,altitude,thickness,obs_tau_b,obs_u_def,obs_u_bed
,,,,,,,,,,,,,2005.0,,4.0,2692.8,53.220000000000255,0.026884821416826896,-1.7052015495357131,5.705201549535714
,,,,,,,,,,,,,2006.0,,4.1,2690.2,50.61999999999989,0.026339995182644675,-1.689631941390802,5.789631941390802
,,,,,,,,,,,,,2007.0,,3.5,2687.9,48.320000000000164,0.02585803351394514,-1.6777190744289951,5.177719074428995
,,,,,,,,,,,,,2008.0,,2.7,2685.5,45.92000000000007,0.025355116990084674,-1.6669757977606605,4.366975797760661
,,,,,,,,,,,,,2009.0,,2.5,2682.7,43.11999999999989,0.024768381045580785,-1.6564007862054344,4.156400786205435
,,,,,,,,,,,,,2010.0,,,2681.0,41.42000000000007,0.024412148507846343,-1.6509085483149435,
,,,,,,,,,,,,,2011.0,,2.5,2678.0,38.42000000000007,0.023783502853020784,-1.6427364479042028,4.142736447904203
,,,,,,,,,,,,,2012.0,,2.2,2675.9,36.320000000000164,0.023343450894642917,-1.6380465929620494,3.8380465929620495
,,,,,,,,,,,,,2013.0,,2.0,2673.5,33.92000000000007,0.022840534370782452,-1.6335960848221145,3.6335960848221145
,,,,,,,,,,,,,2014.0,,1.4,2671.5,31.920000000000073,0.022421437267565417,-1.6305423021285887,3.0305423021285884
,,,,,,,,,,,,,2015.0,,1.0,2668.1,28.519999999999982,0.021708972192096436,-1.6265173329298932,2.626517332929893
,,,,,,,,,,,,,2016.0,,,2665.8,26.220000000000255,0.0212270105233969,-1.6244973562382738,
,,,,,,,,,,,,,2017.0,,0.8,2663.0,23.420000000000073,0.02064027457889301,-1.6226609403567889,2.422660940356789
,,,,,,,,,,,,,2018.0,,0.4,2660.5,20.920000000000073,0.020116403199871714,-1.6214924002805706,2.0214924002805708
,,,,,,,,,,,,,2019.0,,0.3,2657.8,18.220000000000255,0.01955062211052875,-1.620622987335861,1.9206229873358611
,,,,,,,,,,,,,2020.0,,,2655.8,16.220000000000255,0.019131525007311714,-1.620184840513065,
,,,,,,,,,,,,,2021.0,,0.4,2653.1,13.519999999999982,0.01856574391796866,-1.6198021130225084,2.0198021130225086
