961000.946	2116073.769
961007.590	2116065.388
961019.621	2116054.502
961029.284	2116049.791
961037.369	2116048.579
961058.391	2116051.567
961080.525	2116036.681
961085.113	2116031.281
961090.746	2116023.794
961092.499	2116020.639
961096.409	2116014.395
961102.476	2116007.706
961107.455	2116007.473
961115.797	2116000.105
961122.467	2115996.316
961131.246	2115990.225
961145.325	2115981.622
961158.472	2115974.289
961171.112	2115969.349
961184.601	2115963.372
961193.085	2115958.452
961203.201	2115954.040
961210.552	2115952.766
961218.190	2115945.753
961231.678	2115935.642
961228.647	2115934.191
961240.884	2115924.215
961254.614	2115914.864
961265.256	2115907.560
961283.734	2115893.475
961312.240	2115878.104
961327.632	2115871.482
961357.100	2115862.238
961367.122	2115859.471
961380.166	2115856.197
961395.021	2115851.552
961408.855	2115846.648
961422.574	2115843.365
961439.267	2115835.765
961455.157	2115830.969
961465.643	2115828.086
961481.408	2115822.999
961491.589	2115819.375
961500.443	2115815.748
961508.470	2115811.856
961522.835	2115804.778
961534.586	2115799.546
961545.418	2115794.128
961556.186	2115789.727
961572.207	2115784.419
961584.637	2115779.136
961602.032	2115772.226
961617.528	2115766.439
961634.282	2115761.476
961649.813	2115756.301
961663.285	2115750.779
961687.573	2115741.578
961698.195	2115737.097
961705.207	2115733.905
961709.589	2115729.401
961716.303	2115724.572
961724.283	2115720.480
961735.719	2115715.113
961746.301	2115708.782
961753.762	2115703.363
961770.424	2115697.152
961782.200	2115693.184
961794.904	2115686.706
961804.208	2115678.766
961814.249	2115673.173
961824.658	2115667.872
961835.147	2115662.903
961845.285	2115658.754
961857.670	2115653.749
961874.248	2115646.727
961889.170	2115641.305
961901.977	2115636.184
961910.187	2115632.459
961923.642	2115629.720
961934.718	2115633.807
961944.527	2115635.111
961950.885	2115635.037
961959.102	2115634.837
961962.988	2115633.119
961965.461	2115629.064
961965.806	2115625.482
961970.365	2115624.039
961974.655	2115623.465
961980.692	2115618.926
961984.359	2115617.234
961989.197	2115614.792
961994.522	2115608.127
961999.566	2115603.505
962006.815	2115601.114
962013.212	2115599.281
962019.203	2115596.588
962024.962	2115595.615
962028.402	2115593.512
962031.144	2115589.871
962035.424	2115588.383
962039.293	2115589.448
962042.224	2115591.587
962046.888	2115593.024
962051.408	2115592.817
962057.702	2115591.432
962069.887	2115591.131
962078.262	2115589.313
962084.082	2115588.650
962089.635	2115586.768
962095.317	2115585.419
962100.497	2115587.704
962106.232	2115589.601
962107.846	2115592.652
962110.233	2115595.049
962114.344	2115594.786
962119.152	2115592.450
962125.710	2115591.806
962130.573	2115590.627
962134.219	2115592.283
