thick_elmer,u_bed_elmer,u_surf_elmer,tau_d_elmer,tau_b_elmer,sigma_elmer,u_def_elmer,slope,averaged_slope,gradxmean,gradymean,gradzmean,normalstress,projvector,date,sigma_plus_tau_b,velocity,altitude,thickness,obs_tau_b,obs_u_def,obs_u_bed
,,,,,,,,,,,,,,1983.0,,137.5331732275243,2405.3,295.98,0.10663464525399224,29.56405195630887,107.96912127121541
,,,,,,,,,,,,,,1984.0,,128.08843084719553,2405.4,296.0799999999999,0.10667133066756539,29.605448802695154,98.48298204450037
,,,,,,,,,,,,,,1985.0,,131.82672298536664,2405.8,296.48,0.10681807232185817,29.77145613365163,102.05526685171502
,,,,,,,,,,,,,,1986.0,,133.58865216121495,,,,,
,,,,,,,,,,,,,,1987.0,,129.00035294810286,2404.7,295.37999999999965,0.10641453277255299,29.316550581305677,99.68380236679718
,,,,,,,,,,,,,,1988.0,,126.36991101089616,2403.7,294.37999999999965,0.10604767863682113,28.907386716451523,97.46252429444463
,,,,,,,,,,,,,,1989.0,,125.50513671432982,2402.8,293.48,0.10571750991466258,28.542687070866098,96.96244964346373
,,,,,,,,,,,,,,1990.0,,124.7611041560211,2400.9,291.5799999999999,0.10502048705677203,27.783708551588646,96.97739560443246
,,,,,,,,,,,,,,1991.0,,118.34501410607491,2399.9,290.5799999999999,0.10465363292104016,27.390159880600475,90.95485422547443
,,,,,,,,,,,,,,1992.0,,111.2030525492778,2398.5,289.17999999999984,0.10414003713101552,26.845976347443983,84.35707620183382
,,,,,,,,,,,,,,1993.0,,114.49852947904944,2399.0,289.67999999999984,0.10432346419888146,27.039422916763534,87.45910656228591
,,,,,,,,,,,,,,1994.0,,109.46798378952444,2397.2,287.87999999999965,0.10366312675456404,26.347690498547376,83.12029329097706
,,,,,,,,,,,,,,1995.0,,101.3207500188069,2397.5,288.17999999999984,0.10377318299528367,26.462082225279097,74.85866779352781
,,,,,,,,,,,,,,1996.0,,,2397.0,287.67999999999984,0.10358975592741775,26.27162776259321,
,,,,,,,,,,,,,,1997.0,,106.52584958129246,2397.3,287.98,0.10369981216813737,26.385781363517136,80.14006821777532
238.99474936708862,34.517491482051724,60.31438429070042,0.181188943939442,0.10293152994483708,0.1072041171702929,25.796892808648693,0.080839968436214,0.08632815721517838,-0.07511550632911393,0.030340189873417724,-0.006562866412634193,2.1258329113924055,0.040798615197927324,1998.0,0.21013564711513,96.24560692921236,2395.0,285.67999999999984,0.10285604765595402,25.51968023227351,70.72592669693884
,,,,,,,,,,,,,,1999.0,,99.31232157572428,2394.8,285.48,0.10278267682880772,25.445348631338,73.86697294438628
,,,,,,,,,,,,,,2000.0,,95.7120379629142,2393.7,284.37999999999965,0.10237913727950254,25.0393085486421,70.6727294142721
,,,,,,,,,,,,,,2001.0,,95.31047959010915,2393.5,284.17999999999984,0.10230576645235623,24.965987437194695,70.34449215291446
,,,,,,,,,,,,,,2002.0,,95.94857142857144,2393.9,284.5799999999999,0.102452508106649,25.11278452015978,70.83578690841166
233.64525664556962,33.5113884838996,56.856489746172386,0.1819498793387851,0.09986507033051241,0.10355019089269511,23.345101262272784,0.09761951315225666,0.08865666698264806,-0.07342025316455697,0.028012974683544304,-0.006175260325368531,2.073649367088608,0.04040577372628248,2003.0,0.20341526122320752,91.6796867866433,2391.1,281.77999999999975,0.10142531652659974,24.09813407956236,67.58155270708095
,,,,,,,,,,,,,,2004.0,,87.50021545118543,2389.5,280.17999999999984,0.10083834990942879,23.531751616701005,63.968463834484425
,,,,,,,,,,,,,,2005.0,,,2387.6,278.27999999999975,0.10014132705153823,22.87165892138201,
,,,,,,,,,,,,,,2006.0,,,2385.2,275.87999999999965,0.09926087712578173,22.056964027602135,
,,,,,,,,,,,,,,2007.0,,74.43069677211425,2384.1,274.77999999999975,0.09885733757647672,21.690598087049146,52.7400986850651
226.51808829113924,33.426595512696174,54.641787841803605,0.18056860260233412,0.09955459247071201,0.09707125510055961,21.21519232910743,0.08393202395521138,0.09099878417508127,-0.07696424050632912,0.03633512658227848,-0.007243735740466271,2.010243987341772,0.03940103507030809,2008.0,0.1966258475712716,72.19267262192179,2382.7,273.37999999999965,0.09834374178645208,21.230635005035225,50.96203761688656
,,,,,,,,,,,,,,2009.0,,,2379.4,270.0799999999999,0.09713312313853704,20.174054023697853,
,,,,,,,,,,,,,,2010.0,,65.74885146986598,2378.6,269.27999999999975,0.0968396398299515,19.923675409757116,45.825176060108866
221.0077303797468,32.60368943098315,53.25351301422627,0.17330314492802415,0.09703691278216486,0.07922483892080608,20.64982358324312,0.06904451368305399,0.08985527481641256,-0.06973069620253165,0.035442088607594936,-0.006118511637758373,1.9721107594936709,0.0310599443809171,2011.0,0.17626175170297093,,2376.4,267.0799999999999,0.09603256073134148,19.246549835919257,
,,,,,,,,,,,,,,2012.0,,,2374.1,264.77999999999975,0.09518879621915813,18.55631316584075,
,,,,,,,,,,,,,,2013.0,,,2374.1,264.77999999999975,0.09518879621915813,18.55631316584075,
,,,,,,,,,,,,,,2014.0,,59.61124717917858,2374.0,264.67999999999984,0.09515211080558497,18.526707859154566,41.08453932002401
213.4747180379747,31.937925961300273,49.20157160703582,0.18073360289630241,0.09502875734437798,0.10221519343631111,17.263645645735544,0.09136047958408534,0.09724767964318824,-0.08253481012658227,0.03734240506329114,-0.008206450098541901,1.8951348101265821,0.04545092139877544,2015.0,0.19724395078068907,,2369.8,260.48,0.09361132343551123,17.31325734693636,
,,,,,,,,,,,,,,2016.0,,53.571308232291,2369.6,260.27999999999975,0.09353795260836477,17.256917845737085,36.31439038655392
,,,,,,,,,,,,,,2017.0,,52.231799566369546,2367.1,257.77999999999975,0.09262081726903511,16.56355528309202,35.66824428327753
,,,,,,,,,,,,,,2018.0,,48.84857756307031,2366.3,256.98,0.09232733396044973,16.34589685144838,32.50268071162193
208.76346867088608,30.24008544400261,45.292683498049925,0.185502648441072,0.08992629641936517,0.10222383798019517,15.052598054047316,0.1064562722656681,0.10175434151962005,-0.08337056962025316,0.03679905063291139,-0.008304822006289054,1.852752531645569,0.0466983129929239,2019.0,0.19215013439956036,48.18554108216432,2364.2,254.87999999999965,0.09155694027541268,15.784137559554237,32.40140352261008
,,,,,,,,,,,,,,2020.0,,47.53193611858071,2361.9,252.57999999999993,0.09071317576322951,15.184605673832538,32.347330444748174
,,,,,,,,,,,,,,2021.0,,46.42929176713745,2362.7,253.37999999999965,0.0910066590718149,15.391291029910539,31.03800073722691
,,,,,,,,,,,,,,2022.0,,45.00152089346217,2358.4,249.07999999999993,0.08942918628816801,14.30317595765364,30.69834493580853
