date,u_bed_elmer,u_surf_elmer,tau_d_elmer,tau_b_elmer,sigma_elmer,u_def_elmer,slope,averaged_slope,slopesmooth,gradxmean,gradymean,gradzmean,normalstress,projvector,sigma_plus_tau_b,u_surf_local,altitude,velocity,thickness,obs_tau_b,obs_u_def,obs_u_bed
1998.0,,,,,,,,,,,,,,,,,2825.295,55.87,61.27500000000009,0.11541068302285477,6.5537989464904935,49.3162010535095
1999.0,,,,,,,,,,,,,,,,,2824.7650000000003,54.87,60.745000000000346,0.11466386090198806,6.419429428408067,48.45057057159193
2000.0,,,,,,,,,,,,,,,,,2824.235,52.87,60.215000000000146,0.11391703878112071,6.288531378581564,46.58146862141843
2001.0,,,,,,,,,,,,,,,,,2823.585,52.71,59.565000000000055,0.11300112485930248,6.132646960401726,46.57735303959827
2002.0,,,,,,,,,,,,,,,,,2822.135,53.21,58.11500000000024,0.11095793226447775,5.802835649500714,47.407164350499286
2003.0,29.829122889881162,35.62334071854054,0.16060338159923668,0.11135572328058602,0.05184304640002348,5.794217828659377,0.28188085340879937,0.31407694031592076,0.3699125918795575,-0.29045454545454547,-0.13742727272727273,-0.10325009826446281,0.5368045454545455,0.10244515971081357,0.1631987696806095,35.685023066300154,2821.605,42.56,57.585000000000036,0.1102111101436104,5.6882820621640935,36.87171793783591
2004.0,,,,,,,,,,,,,,,,,2820.945,37.9,56.92500000000018,0.10928110523837992,5.549985227178944,32.350014772821055
2005.0,,,,,,,,,,,,,,,,,2820.025,32.58,56.00500000000011,0.1079847347644219,5.365071876398046,27.21492812360195
2006.0,,,,,,,,,,,,,,,,,2817.7850000000003,34.91,53.76500000000033,0.10482835448000291,4.951450042813317,29.95854995718668
2007.0,,,,,,,,,,,,,,,,,2817.2650000000003,36.74,53.245000000000346,0.10409562334254845,4.862527816930834,31.877472183069166
2008.0,22.794406012905363,27.27758503811488,0.13978481863937856,0.10173355147797625,0.04595247530858046,4.483179025209516,0.29261461269444056,0.3254979744040021,0.38118817993135656,-0.29960000000000003,-0.14170454545454544,-0.10984033820247933,0.44395454545454544,0.11145112727338104,0.1476860267865567,27.48837325219901,2814.105,35.41,50.085000000000036,0.09964287258417079,4.375564795517171,31.034435204482826
2009.0,,,,,,,,,,,,,,,,,2811.5950000000003,30.75,47.57500000000027,0.096106035747612,4.049101545501889,26.70089845449811
2010.0,,,,,,,,,,,,,,,,,2810.545,27.43,46.52500000000009,0.0946264824892902,3.926995863436961,23.50300413656304
2011.0,,,,,,,,,,,,,,,,,2808.5750000000003,28.26,44.55500000000029,0.09185055875701101,3.7191879631702953,24.540812036829706
2012.0,,,,,,,,,,,,,,,,,2804.885,23.43,40.86500000000024,0.08665098587776665,3.3976454653362294,20.03235453466377
2013.0,15.714673786896242,18.91267508250647,0.11735375240684932,0.0896891213686216,0.039538558839076546,3.1980012956102293,0.3150919178602623,0.34579158040229324,0.391964840807923,-0.3179136363636364,-0.14203636363636363,-0.12124340878099175,0.3418318181818182,0.12625396893164054,0.12922768020769815,19.342425570091788,2803.965,23.1,39.945000000000164,0.08535461540380862,3.3298870768855706,19.770112923114432
2014.0,,,,,,,,,,,,,,,,,2803.3050000000003,23.27,39.28500000000031,0.08442461049857813,3.2840764037518277,19.98592359624817
2015.0,,,,,,,,,,,,,,,,,2800.9350000000004,21.94,36.91500000000042,0.08108504742979539,3.13760366259288,18.80239633740712
2016.0,,,,,,,,,,,,,,,,,2800.8050000000003,19.11,36.78500000000031,0.0809018646454316,3.1303414191750396,15.97965858082496
2017.0,9.391412686589675,11.97220502852035,0.08984509648009621,0.0750009964967769,0.028197783421905046,2.5807923419306746,0.32133641392469936,0.35588768451124225,0.4036863394174175,-0.3233210526315789,-0.14649473684210526,-0.1259972109972299,0.25447894736842097,0.12150846175482008,0.10319877991868194,12.050687235830416,2796.855,18.78,32.835000000000036,0.07533592619745968,2.9437384489633884,15.836261551036612
2018.0,,,,,,,,,,,,,,,,,,18.61,,,,
2019.0,,,,,,,,,,,,,,,,,2796.855,15.12,32.835000000000036,0.07533592619745968,2.9437384489633884,12.17626155103661
2020.0,6.764482188817348,9.631169141147511,0.08486801644526903,0.06419949589029375,0.02942593447323397,2.8666869523301637,0.3507894653874385,0.47143610115520523,0.44444553485670635,-0.48567499999999997,-0.186425,-0.27063448625,0.19324999999999998,0.15072241376055862,0.09362543036352772,4.946822520292261,2791.985,12.29,27.965000000000146,0.06847361727553039,2.7900147665114794,9.49998523348852
2021.0,,,,,,,,,,,,,,,,,2788.425,,24.4050000000002,0.0634572271806498,2.7183305403805664,
