date,u_bed_elmer,u_surf_elmer,tau_d_elmer,tau_b_elmer,sigma_elmer,u_def_elmer,slope_x,averaged_slope,slopesmooth,gradxmean,gradymean,gradzmean,normalstress,projvector,sigma_plus_tau_b,u_surf_local,altitude,velocity,thickness,slope_y,obs_tau_b,obs_u_def,obs_u_def_2,obs_u_bed,obs_u_bed_2
1988,,,,,,,,,,,,,,,,,2044.66,,443.96000000000004,0.09384228895795316,0.11662812294050451,39.19652053451571,15.515448976944386,,
1989,,,,,,,,,,,,,,,,,2043.9,105.9,443.20000000000005,0.09512673332734974,0.11651450832734828,38.98500368917614,15.443666659201988,66.91499631082387,90.45633334079801
1990,,,,,,,,,,,,,,,,,2041.05,103.9,440.3499999999999,0.09641117769674631,0.11608845352801236,38.2014514335414,15.176643226986915,65.69854856645861,88.7233567730131
1991,,,,,,,,,,,,,,,,,2039.19,95.2,438.49,0.09769562206614288,0.1158103967116037,37.698217951553865,15.00420496576015,57.50178204844614,80.19579503423985
1992,,,,,,,,,,,,,,,,,2035.85,88.9,435.14999999999986,0.09898006643553947,0.11531109038536441,36.81049890546589,14.6981566352751,52.089501094534114,74.20184336472491
1993,,,,,,,,,,,,,,,,,2032.47,87.3,431.77,0.10026451080493604,0.11480580434264329,35.93271914707049,14.393110094965909,51.367280852929504,72.90688990503409
1994,,,,,,,,,,,,,,,,,2028.6,85.0,427.89999999999986,0.10154895517433261,0.11422726677301875,34.95268710954467,14.049545938953798,50.04731289045533,70.9504540610462
1995,,,,,,,,,,,,,,,,,2027.1,80.8,426.39999999999986,0.10283339954372919,0.11400302740494722,34.57991019456492,13.918005250591023,46.22008980543508,66.88199474940897
1996,,,,,,,,,,,,,,,,,2025.4,85.0,424.70000000000005,0.10411784391312577,0.1137488894544662,34.16215907885395,13.770014692071426,50.83784092114605,71.22998530792857
1997,,,,,,,,,,,,,,,,,2023.5,83.2,422.79999999999995,0.10540228828252235,0.1134648529215756,33.70115995795583,13.605975637753872,49.49884004204417,69.59402436224613
1998,,,,,,,,,,,,,,,,,2019.9,76.8,419.20000000000005,0.10668673265191891,0.11292667843820398,32.84457211379475,13.299079540409016,43.95542788620525,63.50092045959098
1999,,,,,,,,,,,,,,,,,2016.9,73.0,416.20000000000005,0.1079711770213155,0.11247819970206094,32.14740729839518,13.047214196226872,40.85259270160482,59.952785803773125
2000,,,,,,,,,,,,,,,,,2013.6,74.8,412.89999999999986,0.10925562139071207,0.11198487309230357,31.397743121641746,12.774197198758376,43.40225687835825,62.025802801241625
2001,,,,,,,,,,,,,,,,,2011.5,68.1,410.79999999999995,0.11054006576010865,0.11167093797700345,30.929949271173356,12.6026412511604,37.17005072882664,55.497358748839595
2002,,,,,,,,,,,,,,,,,2008.0,71.9,407.29999999999995,0.11182451012950523,0.11114771278483657,30.16607767057821,12.320452178016254,41.733922329421794,59.57954782198375
2003,12.294733155531388,42.11179559487749,0.3404691618394243,0.11113953082604855,0.1479881682909993,29.817062439346103,0.10144865810490843,0.12042318485304372,0.09008545732103859,-0.03607612293144208,0.07194609929078014,-0.006477727848923314,2.9632758865248228,0.04436117357488733,0.25912769911704786,45.09660886437641,2004.3,75.6,403.5999999999999,0.1131089544989018,0.11059458901026015,29.379687892180712,12.027169775503157,46.22031210781928,63.57283022449684
2004,,,,,,,,,,,,,,,,,2000.8,64.9,400.0999999999999,0.11240035213707984,0.11007136381809327,28.655446439597412,11.754448048435455,36.24455356040259,53.14555195156455
2005,,,,,,,,,,,,,,,,,,67.5,,0.11169174977525788,,,,,
2006,,,,,,,,,,,,,,,,,,65.1,,0.11098314741343593,,,,,
2007,,,,,,,,,,,,,,,,,1990.0,61.6,389.29999999999995,0.11027454505161396,0.10845684036797834,26.53746769670876,10.94122363541225,35.06253230329124,50.65877636458775
2008,11.494345982827754,37.62072632437896,0.32413080113436676,0.10857899485432307,0.13514646868564778,26.126380341551204,0.10099725206906227,0.11978957716404215,0.08860415654491627,-0.035901670644391405,0.07172673031026253,-0.00643365379605949,2.820036754176611,0.04222240834351939,0.24372546353997085,40.38998150684648,1986.5,58.9,385.79999999999995,0.109565942689792,0.10793361517581146,25.887823889114095,10.686685813061844,33.0121761108859,48.213314186938156
2009,,,,,,,,,,,,,,,,,1981.7,57.3,381.0,0.11037737987470356,0.10721604919798261,25.025183555265357,10.344631438743102,32.27481644473464,46.9553685612569
2010,,,,,,,,,,,,,,,,,1977.4,53.7,376.70000000000005,0.11118881705961513,0.1065732296761776,24.27959454674705,10.045016362655488,29.420405453252954,43.654983637344515
2011,,,,,,,,,,,,,,,,,1972.7,51.2,372.0,0.11200025424452668,0.1058706129895535,23.49333910485225,9.724781890087128,27.706660895147753,41.47521810991287
